Gesture,Landmark,X,Y,Z
1,14,0.7273765206336975,0.4920075535774231,-0.08783228695392609
1,15,0.7307284474372864,0.5650044679641724,-0.0763556957244873
1,16,0.7300523519515991,0.5993549227714539,-0.059071023017168045
1,17,0.7717430591583252,0.5273630023002625,-0.05632418021559715
1,18,0.7690255641937256,0.5016978979110718,-0.0795765072107315
1,19,0.7622630000114441,0.556104838848114,-0.06790126115083694
1,20,0.7562780976295471,0.5850024819374084,-0.053291819989681244
1,0,0.7560229897499084,0.7043858766555786,-1.4868403752643644e-07
1,1,0.7076625823974609,0.6899702548980713,-0.02937234938144684
1,2,0.6659690737724304,0.6465729475021362,-0.050662342458963394
1,3,0.6709978580474854,0.588951587677002,-0.07176283001899719
1,4,0.6928368806838989,0.5410692691802979,-0.09104247391223907
1,5,0.6415696740150452,0.5200297832489014,-0.037807974964380264
1,6,0.6037691831588745,0.4215274453163147,-0.07076317816972733
1,7,0.5877244472503662,0.3631419837474823,-0.09128600358963013
1,8,0.5737175345420837,0.3090329170227051,-0.10555072128772736
1,9,0.6861547231674194,0.5113580226898193,-0.04051307961344719
1,10,0.6809782385826111,0.47621220350265503,-0.08850078284740448
1,11,0.6931523084640503,0.5518430471420288,-0.09801781177520752
1,12,0.6979765295982361,0.5930920839309692,-0.09471732378005981
1,13,0.7300442457199097,0.5136366486549377,-0.04672947898507118
1,14,0.7265987992286682,0.49211591482162476,-0.08819291740655899
1,15,0.7305790185928345,0.5648037195205688,-0.07665258646011353
1,16,0.7295941114425659,0.5969812273979187,-0.05923154577612877
1,17,0.770890474319458,0.5257148146629333,-0.05606351047754288
1,18,0.7677710652351379,0.5003159642219543,-0.07931505143642426
1,19,0.761867344379425,0.5551972389221191,-0.06727029383182526
1,20,0.7558550238609314,0.5827432870864868,-0.0523734912276268
1,0,0.7554305195808411,0.7021255493164062,-1.5842620371131488e-07
1,1,0.7076912522315979,0.69098961353302,-0.03162983059883118
1,2,0.6645937561988831,0.6480386257171631,-0.05357815697789192
1,3,0.6700488328933716,0.5899910926818848,-0.07472741603851318
1,4,0.6898693442344666,0.5416334271430969,-0.09380534291267395
1,5,0.6386643648147583,0.5210345983505249,-0.03986421972513199
1,6,0.5994623303413391,0.42362967133522034,-0.07312241941690445
1,7,0.5815833806991577,0.3674723505973816,-0.09295456856489182
1,8,0.5661851763725281,0.3144722878932953,-0.10666551440954208
1,9,0.6834213137626648,0.5115375518798828,-0.04172145947813988
1,10,0.6798999309539795,0.476247102022171,-0.09081099927425385
1,11,0.6931202411651611,0.5539034605026245,-0.0995129719376564
1,12,0.6974432468414307,0.5938838124275208,-0.09529320895671844
1,13,0.7268826365470886,0.5128278136253357,-0.047418318688869476
1,14,0.7250018119812012,0.4913903772830963,-0.09013046324253082
1,15,0.7301833033561707,0.5653678774833679,-0.07783468812704086
1,16,0.7286019325256348,0.5946318507194519,-0.059750042855739594
1,17,0.767538845539093,0.5233269333839417,-0.05640299245715141
1,18,0.7658158540725708,0.4968108534812927,-0.08059172332286835
1,19,0.761626124382019,0.5533692836761475,-0.06833528727293015
1,20,0.7555753588676453,0.5796719789505005,-0.0532693937420845
1,0,0.7547203302383423,0.7004172801971436,-1.6042665151871915e-07
1,1,0.707445502281189,0.6896238923072815,-0.030103208497166634
1,2,0.6638825535774231,0.646687388420105,-0.05178690701723099
1,3,0.6682741045951843,0.5870329141616821,-0.07315175235271454
1,4,0.689544141292572,0.5386649370193481,-0.09258279204368591
1,5,0.6383135318756104,0.5204331874847412,-0.0378241240978241
1,6,0.5987038016319275,0.4243565797805786,-0.0714859589934349
1,7,0.5814169645309448,0.36833685636520386,-0.09146951884031296
1,8,0.5667345523834229,0.3151976764202118,-0.10510073602199554
1,9,0.6827507019042969,0.5103564262390137,-0.04056348279118538
1,10,0.677550196647644,0.4753248691558838,-0.08982840180397034
1,11,0.6907046437263489,0.5532875657081604,-0.09853572398424149
1,12,0.6955885291099548,0.592006504535675,-0.09399224072694778
1,13,0.7261696457862854,0.5105746388435364,-0.04710910841822624
1,14,0.7224599719047546,0.4910186529159546,-0.08955787122249603
1,15,0.7281836271286011,0.5651402473449707,-0.07685747742652893
1,16,0.7275764346122742,0.5927618145942688,-0.05832543969154358
1,17,0.7667968273162842,0.5200636386871338,-0.056880418211221695
1,18,0.7629486918449402,0.49783098697662354,-0.07994478195905685
1,19,0.75937420129776,0.554544985294342,-0.0669926106929779
1,20,0.7546910643577576,0.5784487128257751,-0.051457665860652924
1,0,0.7534211277961731,0.6999659538269043,-1.489636076712486e-07
1,1,0.7069123983383179,0.689766526222229,-0.030946893617510796
1,2,0.6640132069587708,0.6463585495948792,-0.053033191710710526
1,3,0.668421745300293,0.5867754817008972,-0.07473530620336533
1,4,0.6900588274002075,0.5384613275527954,-0.09468097239732742
1,5,0.6384838819503784,0.5215947031974792,-0.03827843442559242
1,6,0.5996884703636169,0.425489604473114,-0.0711837187409401
1,7,0.582272469997406,0.3690553307533264,-0.09042462706565857
1,8,0.5672882795333862,0.3160504102706909,-0.10364468395709991
1,9,0.6828359365463257,0.5107921957969666,-0.04084812104701996
1,10,0.6770620942115784,0.47523871064186096,-0.09011802822351456
1,11,0.6899310946464539,0.5523495078086853,-0.09889024496078491
1,12,0.694993257522583,0.5923209190368652,-0.09422604739665985
1,13,0.7261340618133545,0.5110945105552673,-0.04717909172177315
1,14,0.7217570543289185,0.49162015318870544,-0.090439073741436
1,15,0.7276451587677002,0.5654982328414917,-0.07822518795728683
1,16,0.7272068858146667,0.5945234894752502,-0.05967181175947189
1,17,0.7668818235397339,0.5207367539405823,-0.056676242500543594
1,18,0.7621870040893555,0.4974769353866577,-0.08047235012054443
1,19,0.7589133381843567,0.5537246465682983,-0.06770053505897522
1,20,0.7543546557426453,0.5789234638214111,-0.052141282707452774
1,0,0.7592515349388123,0.7036751508712769,-1.7856308431873913e-07
1,1,0.7097399830818176,0.691245973110199,-0.028428703546524048
1,2,0.6686795949935913,0.6493833661079407,-0.04879777133464813
1,3,0.673375129699707,0.5909334421157837,-0.06877662986516953
1,4,0.6948301196098328,0.542671263217926,-0.08679872751235962
1,5,0.6418603658676147,0.5237850546836853,-0.0369856171309948
1,6,0.6029356122016907,0.4266743063926697,-0.0712818056344986
1,7,0.5870047211647034,0.36941903829574585,-0.09371808916330338
1,8,0.5735287666320801,0.31616973876953125,-0.10919490456581116
1,9,0.6858513951301575,0.514555811882019,-0.039282143115997314
1,10,0.6805796027183533,0.48002225160598755,-0.08702272921800613
1,11,0.6941334009170532,0.5585206151008606,-0.09634868055582047
1,12,0.6987701058387756,0.6008713245391846,-0.0932612195611
1,13,0.729163646697998,0.5149697065353394,-0.045213837176561356
1,14,0.7252898216247559,0.49303489923477173,-0.08558114618062973
1,15,0.7308907508850098,0.5672562718391418,-0.07318044453859329
1,16,0.7308032512664795,0.6002101302146912,-0.05559275671839714
1,17,0.7685465812683105,0.5251033902168274,-0.0543479360640049
1,18,0.7655101418495178,0.5001101493835449,-0.07705560326576233
1,19,0.7604990601539612,0.5563259720802307,-0.06484220921993256
1,20,0.7550724148750305,0.5841360092163086,-0.04998127743601799
1,0,0.7663482427597046,0.7100605368614197,-1.6159205529220344e-07
1,1,0.7162835001945496,0.7003765106201172,-0.02954328991472721
1,2,0.673557698726654,0.6594516038894653,-0.05082312226295471
1,3,0.6790202260017395,0.5998334884643555,-0.07202519476413727
1,4,0.7054183483123779,0.5538625121116638,-0.09143415838479996
1,5,0.6463561058044434,0.5331844091415405,-0.03857964649796486
1,6,0.6088708639144897,0.4340529143810272,-0.07216432690620422
1,7,0.5935608744621277,0.3765712380409241,-0.09307726472616196
1,8,0.5794453024864197,0.3231937885284424,-0.10767247527837753
1,9,0.6900011301040649,0.522187352180481,-0.04082250967621803
1,10,0.6853514313697815,0.48888200521469116,-0.08976813405752182
1,11,0.7007269859313965,0.5664772987365723,-0.09899090230464935
1,12,0.7057387828826904,0.6079690456390381,-0.09535528719425201
1,13,0.7330493927001953,0.5210052132606506,-0.046635378152132034
1,14,0.7308256030082703,0.5015254616737366,-0.0883813127875328
1,15,0.7375562787055969,0.5748535394668579,-0.07731394469738007
1,16,0.7365013360977173,0.6078869104385376,-0.06006113439798355
1,17,0.7725999355316162,0.5294218063354492,-0.05571729317307472
1,18,0.7706285715103149,0.5075504779815674,-0.07908780127763748
1,19,0.7664626836776733,0.5632795691490173,-0.06811489909887314
1,20,0.760450005531311,0.5918383002281189,-0.053936347365379333
1,0,0.7628884315490723,0.7190768718719482,-1.0778497738783699e-07
1,1,0.7090686559677124,0.7042144536972046,-0.02823633886873722
1,2,0.6702671647071838,0.663888692855835,-0.04892047122120857
1,3,0.6754708290100098,0.6052627563476562,-0.0694463700056076
1,4,0.7044164538383484,0.5602706074714661,-0.08824804425239563
1,5,0.6515967845916748,0.5398605465888977,-0.038027964532375336
1,6,0.6212761402130127,0.43694889545440674,-0.07265225797891617
1,7,0.6129618883132935,0.3749907612800598,-0.09570388495922089
1,8,0.6060603260993958,0.31880131363868713,-0.11143232882022858
1,9,0.6944949626922607,0.5309184193611145,-0.04030333831906319
1,10,0.6913099884986877,0.4928946793079376,-0.08656257390975952
1,11,0.7055641412734985,0.5684557557106018,-0.0954057052731514
1,12,0.710715651512146,0.6111241579055786,-0.09242414683103561
1,13,0.7366377115249634,0.5308769941329956,-0.046138226985931396
1,14,0.7375514507293701,0.5072554349899292,-0.08380784839391708
1,15,0.7417395114898682,0.5778792500495911,-0.07212892174720764
1,16,0.7403268218040466,0.61467045545578,-0.05541646108031273
1,17,0.7738467454910278,0.5427122712135315,-0.055507075041532516
1,18,0.7757372260093689,0.5185554027557373,-0.07559933513402939
1,19,0.7699906229972839,0.5698956251144409,-0.06403792649507523
1,20,0.7639362812042236,0.5999208092689514,-0.04990711063146591
1,0,0.7530538439750671,0.7282931804656982,-4.7840543970778526e-08
1,1,0.7040355205535889,0.7107206583023071,-0.024640342220664024
1,2,0.6645623445510864,0.6658035516738892,-0.04500240832567215
1,3,0.6722826361656189,0.6071550846099854,-0.06663796305656433
1,4,0.7019129991531372,0.5651622414588928,-0.08729412406682968
1,5,0.6513291597366333,0.5379623174667358,-0.03522083908319473
1,6,0.6231263279914856,0.43051576614379883,-0.0693884938955307
1,7,0.6174013614654541,0.36315539479255676,-0.09246677160263062
1,8,0.6124616265296936,0.30462002754211426,-0.10812820494174957
1,9,0.6950634717941284,0.5343073010444641,-0.04020680859684944
1,10,0.690544843673706,0.49838632345199585,-0.08790885657072067
1,11,0.6990565061569214,0.5698390603065491,-0.09890025854110718
1,12,0.7017173767089844,0.61105877161026,-0.09697110950946808
1,13,0.7371443510055542,0.5393751859664917,-0.0482502207159996
1,14,0.7355718612670898,0.5165714025497437,-0.08740399032831192
1,15,0.7355019450187683,0.5841619372367859,-0.0770159363746643
1,16,0.7327220439910889,0.620068371295929,-0.060789626091718674
1,17,0.7759841680526733,0.5535866022109985,-0.05929466709494591
1,18,0.7747524380683899,0.5301845669746399,-0.0804496556520462
1,19,0.766589343547821,0.5801694989204407,-0.06861160695552826
1,20,0.7590526938438416,0.6094297170639038,-0.05381344258785248
1,0,0.7535296678543091,0.7298929691314697,-1.0471216427276886e-07
1,1,0.7044715881347656,0.7123429775238037,-0.02683127485215664
1,2,0.6660946607589722,0.6649923324584961,-0.04779817909002304
1,3,0.6742889881134033,0.6055225729942322,-0.06958360970020294
1,4,0.7010622024536133,0.5607932806015015,-0.09012678265571594
1,5,0.6527315378189087,0.5389795899391174,-0.03537430986762047
1,6,0.6254507303237915,0.43271559476852417,-0.06871170550584793
1,7,0.6178443431854248,0.36803722381591797,-0.09060301631689072
1,8,0.6108693480491638,0.3097640872001648,-0.10560817271471024
1,9,0.6956207156181335,0.5327285528182983,-0.03918605297803879
1,10,0.6907892823219299,0.49684038758277893,-0.0870492160320282
1,11,0.6986180543899536,0.5675299763679504,-0.09831751137971878
1,12,0.7013055086135864,0.6116327047348022,-0.09617332369089127
1,13,0.7370429635047913,0.5365732312202454,-0.04611283168196678
1,14,0.7339506149291992,0.5147139430046082,-0.08608215302228928
1,15,0.7345707416534424,0.5834034085273743,-0.07565581798553467
1,16,0.7324041128158569,0.6216791868209839,-0.05895879119634628
1,17,0.7762073874473572,0.5496652722358704,-0.056126173585653305
1,18,0.7729669809341431,0.5281184315681458,-0.07768844068050385
1,19,0.7650221586227417,0.5792120099067688,-0.0659107193350792
1,20,0.7580476999282837,0.6101267337799072,-0.051076967269182205
1,0,0.734690248966217,0.7405210733413696,-3.1452827897737734e-08
1,1,0.6874521970748901,0.7183902263641357,-0.026314236223697662
1,2,0.6519573926925659,0.6664836406707764,-0.0464383140206337
1,3,0.6649194955825806,0.6080741882324219,-0.06767521798610687
1,4,0.6993890404701233,0.5721930861473083,-0.08782181888818741
1,5,0.6494494676589966,0.537066638469696,-0.033491235226392746
1,6,0.6330103874206543,0.4296211004257202,-0.06456924974918365
1,7,0.6343034505844116,0.36612552404403687,-0.08458387851715088
1,8,0.6352605819702148,0.3107594847679138,-0.09825536608695984
1,9,0.692622184753418,0.5386960506439209,-0.03760210797190666
1,10,0.6946835517883301,0.5022435784339905,-0.08417098224163055
1,11,0.6966664791107178,0.5679004192352295,-0.09528078883886337
1,12,0.6938390731811523,0.6062611937522888,-0.09313298016786575
1,13,0.7327815294265747,0.5493704676628113,-0.04490209370851517
1,14,0.7365819215774536,0.5334030985832214,-0.08400922268629074
1,15,0.7309818267822266,0.5965750217437744,-0.0765777975320816
1,16,0.7236971259117126,0.6272953748703003,-0.06198936328291893
1,17,0.7700260281562805,0.5683528780937195,-0.05523376539349556
1,18,0.7734519243240356,0.5506969094276428,-0.07618941366672516
1,19,0.761788547039032,0.5987537503242493,-0.06651131808757782
1,20,0.7506994605064392,0.6260601878166199,-0.05329485610127449
1,0,0.7283945083618164,0.7451751232147217,-6.849910505479784e-08
1,1,0.6810782551765442,0.7176695466041565,-0.025985099375247955
1,2,0.6463314890861511,0.66450035572052,-0.04565957188606262
1,3,0.661062479019165,0.6090783476829529,-0.06636839359998703
1,4,0.6962002515792847,0.5766754746437073,-0.08584371954202652
1,5,0.6501485705375671,0.5377764701843262,-0.03175678104162216
1,6,0.6387693881988525,0.43137726187705994,-0.06272812187671661
1,7,0.6402423977851868,0.3680090010166168,-0.08281310647726059
1,8,0.6416100263595581,0.3124690353870392,-0.09679048508405685
1,9,0.6930510401725769,0.5417733788490295,-0.036074571311473846
1,10,0.6933480501174927,0.5043375492095947,-0.08325009047985077
1,11,0.692335307598114,0.5749968886375427,-0.09362228214740753
1,12,0.6906276941299438,0.6182931065559387,-0.09043444693088531
1,13,0.7328142523765564,0.5553557276725769,-0.04372711479663849
1,14,0.7340919375419617,0.5362985134124756,-0.08276931941509247
1,15,0.7253624796867371,0.6016619205474854,-0.0736711323261261
1,16,0.7183853387832642,0.6355201005935669,-0.05780510604381561
1,17,0.7691162824630737,0.5773549675941467,-0.054521456360816956
1,18,0.7708308696746826,0.5597949028015137,-0.07516267895698547
1,19,0.7558703422546387,0.6060377359390259,-0.06495635956525803
1,20,0.744209885597229,0.6321004629135132,-0.0515340231359005
1,0,0.7265296578407288,0.743526816368103,-5.793507185103408e-08
1,1,0.6811473369598389,0.7191911935806274,-0.026289120316505432
1,2,0.6473858952522278,0.6657924652099609,-0.04626759886741638
1,3,0.6610457897186279,0.6101400852203369,-0.06713882088661194
1,4,0.6933166980743408,0.5765339732170105,-0.08665134757757187
1,5,0.650749683380127,0.5351060032844543,-0.032782550901174545
1,6,0.6382328867912292,0.42513275146484375,-0.06356948614120483
1,7,0.6393816471099854,0.3602644205093384,-0.0833432599902153
1,8,0.6407214999198914,0.3032386302947998,-0.09712683409452438
1,9,0.6933329701423645,0.5394625067710876,-0.03712271526455879
1,10,0.6930277347564697,0.5041785836219788,-0.08493383228778839
1,11,0.692481279373169,0.5727528929710388,-0.09624599665403366
1,12,0.690309464931488,0.6157663464546204,-0.09364224225282669
1,13,0.7331091165542603,0.5530601143836975,-0.044558752328157425
1,14,0.7332947254180908,0.5350176692008972,-0.08425917476415634
1,15,0.7263601422309875,0.6007513999938965,-0.07479503750801086
1,16,0.7196516394615173,0.6355081796646118,-0.05865238234400749
1,17,0.7699734568595886,0.5750843286514282,-0.05506502464413643
1,18,0.7703133225440979,0.5587030649185181,-0.0763869434595108
1,19,0.7571507692337036,0.6064610481262207,-0.06560948491096497
1,20,0.7468244433403015,0.6325978636741638,-0.05156618729233742
1,0,0.7239010334014893,0.7482376098632812,-8.420269637099409e-08
1,1,0.6776053309440613,0.71893709897995,-0.02719714120030403
1,2,0.6448061466217041,0.6658569574356079,-0.047451671212911606
1,3,0.659226655960083,0.6095526218414307,-0.0684012696146965
1,4,0.6924842596054077,0.5755212903022766,-0.08794855326414108
1,5,0.6528447270393372,0.5391982793807983,-0.03263837471604347
1,6,0.6452599167823792,0.4339371621608734,-0.06369008868932724
1,7,0.648679256439209,0.3717505633831024,-0.08362782001495361
1,8,0.6514011025428772,0.3163868188858032,-0.09745057672262192
1,9,0.6947023272514343,0.5446838736534119,-0.036389052867889404
1,10,0.6957634091377258,0.50472092628479,-0.08367013931274414
1,11,0.6930295825004578,0.5746192336082458,-0.09432891011238098
1,12,0.6898993849754333,0.619379997253418,-0.09120539575815201
1,13,0.7336041927337646,0.5592530369758606,-0.04350635036826134
1,14,0.7356902360916138,0.5396959185600281,-0.08302894979715347
1,15,0.7252495288848877,0.6049012541770935,-0.0741003081202507
1,16,0.7171995639801025,0.640135645866394,-0.05816128849983215
1,17,0.7691848874092102,0.5817239880561829,-0.053840525448322296
1,18,0.7714914083480835,0.5648430585861206,-0.07483251392841339
1,19,0.7556590437889099,0.6103197932243347,-0.0649665892124176
1,20,0.7436109781265259,0.6366518139839172,-0.05174354836344719
1,0,0.7247337698936462,0.7461830973625183,-1.0569203823251883e-07
1,1,0.6782481670379639,0.7183865308761597,-0.02400107868015766
1,2,0.6439968943595886,0.6636323928833008,-0.04192494601011276
1,3,0.6597226858139038,0.6073349118232727,-0.06069435179233551
1,4,0.6931033134460449,0.5737614631652832,-0.07799934595823288
1,5,0.6517665982246399,0.5387820601463318,-0.0301510039716959
1,6,0.643237292766571,0.4325863718986511,-0.061039701104164124
1,7,0.6454867124557495,0.3701409101486206,-0.08232461661100388
1,8,0.6466336846351624,0.3145584464073181,-0.09746406227350235
1,9,0.6938953995704651,0.545058012008667,-0.03416033461689949
1,10,0.6939818263053894,0.5077340602874756,-0.0797911211848259
1,11,0.6917336583137512,0.5787920355796814,-0.09064051508903503
1,12,0.6885759830474854,0.6232551336288452,-0.08871452510356903
1,13,0.7332462072372437,0.5588053464889526,-0.04123326390981674
1,14,0.7341973185539246,0.5357264876365662,-0.07831286638975143
1,15,0.7239367961883545,0.6026611328125,-0.06788090616464615
1,16,0.7155672907829285,0.639295220375061,-0.0521012507379055
1,17,0.7685015201568604,0.58034348487854,-0.051304105669260025
1,18,0.7703050971031189,0.5603705644607544,-0.07129571586847305
1,19,0.7549581527709961,0.6074920296669006,-0.06038796901702881
1,20,0.7438021898269653,0.6336603164672852,-0.04684241861104965
1,0,0.7128890156745911,0.7434713840484619,-3.9952006147814245e-08
1,1,0.6688076853752136,0.7173707485198975,-0.025130784139037132
1,2,0.6360820531845093,0.661749541759491,-0.04433829337358475
1,3,0.652176022529602,0.6085776090621948,-0.06477414816617966
1,4,0.6867880821228027,0.57989501953125,-0.08426804095506668
1,5,0.6533983945846558,0.5295319557189941,-0.03370364010334015
1,6,0.6496644616127014,0.42177996039390564,-0.0641503632068634
1,7,0.6562209129333496,0.3588959276676178,-0.083356574177742
1,8,0.6623991131782532,0.303986132144928,-0.09666553884744644
1,9,0.6949776411056519,0.541782557964325,-0.0383058562874794
1,10,0.6949200630187988,0.5078532695770264,-0.0845775231719017
1,11,0.6863988637924194,0.573496401309967,-0.09523610770702362
1,12,0.6815215349197388,0.6105771064758301,-0.09295104444026947
1,13,0.7327050566673279,0.56195068359375,-0.0459916777908802
1,14,0.7327998280525208,0.5472223162651062,-0.08472093939781189
1,15,0.7188000679016113,0.6081424951553345,-0.07658150792121887
1,16,0.7108239531517029,0.6353589296340942,-0.0619027316570282
1,17,0.7675176858901978,0.5892093777656555,-0.0565749816596508
1,18,0.7681764960289001,0.57131028175354,-0.07747840136289597
1,19,0.7502646446228027,0.6147516965866089,-0.06780287623405457
1,20,0.7383925914764404,0.6358487606048584,-0.05484325811266899
1,0,0.7070221304893494,0.7475268840789795,-7.089411013794233e-08
1,1,0.6632379293441772,0.719405472278595,-0.02725878171622753
1,2,0.6326377391815186,0.6649308204650879,-0.04787570983171463
1,3,0.6476148962974548,0.612061619758606,-0.0694832056760788
1,4,0.6831656098365784,0.5818580389022827,-0.08967623859643936
1,5,0.6529411673545837,0.5315332412719727,-0.033520568162202835
1,6,0.6510151624679565,0.4231542944908142,-0.06326191872358322
1,7,0.6585661172866821,0.3618554174900055,-0.08130834251642227
1,8,0.6657642126083374,0.3089587092399597,-0.09365633130073547
1,9,0.692743718624115,0.5443887710571289,-0.03732827305793762
1,10,0.6926179528236389,0.5111542344093323,-0.0839405506849289
1,11,0.6837780475616455,0.5744595527648926,-0.095061294734478
1,12,0.6787315607070923,0.6132593154907227,-0.09278298169374466
1,13,0.7292131781578064,0.5659313797950745,-0.04439514875411987
1,14,0.7306232452392578,0.5519092082977295,-0.08419312536716461
1,15,0.7141086459159851,0.6102367639541626,-0.07714708149433136
1,16,0.7037798762321472,0.6393027305603027,-0.06266281753778458
1,17,0.7623872756958008,0.5957491397857666,-0.05449254438281059
1,18,0.7649394869804382,0.5779024362564087,-0.07632645964622498
1,19,0.7455958724021912,0.6180713176727295,-0.06776726245880127
1,20,0.7319352626800537,0.6413276195526123,-0.05528068542480469
1,0,0.7065838575363159,0.7473171949386597,-8.594670930506254e-08
1,1,0.6632797122001648,0.7189228534698486,-0.027751844376325607
1,2,0.6328831315040588,0.6654545664787292,-0.048814523965120316
1,3,0.6457722783088684,0.6137399673461914,-0.07072873413562775
1,4,0.6786562204360962,0.5813001990318298,-0.09091972559690475
1,5,0.6529403924942017,0.53022301197052,-0.03345421329140663
1,6,0.650399923324585,0.4214913547039032,-0.06367367506027222
1,7,0.6579512357711792,0.3601480722427368,-0.08214088529348373
1,8,0.6655579209327698,0.3074305057525635,-0.0947558581829071
1,9,0.693110466003418,0.5426542162895203,-0.03699108958244324
1,10,0.6939655542373657,0.5132838487625122,-0.08494459092617035
1,11,0.6856982111930847,0.5789346694946289,-0.09658155590295792
1,12,0.6801751255989075,0.6205962300300598,-0.09422064572572708
1,13,0.7298797965049744,0.5639951825141907,-0.043895162642002106
1,14,0.730231761932373,0.5530065894126892,-0.08437838405370712
1,15,0.7144405841827393,0.6123814582824707,-0.07706515491008759
1,16,0.7037844657897949,0.6423239707946777,-0.06218991428613663
1,17,0.7631722688674927,0.5932144522666931,-0.05386916548013687
1,18,0.7649751305580139,0.579029381275177,-0.07617902010679245
1,19,0.7460684180259705,0.619575023651123,-0.06761326640844345
1,20,0.732384979724884,0.6419543027877808,-0.05494578555226326
1,0,0.6977599263191223,0.7503324747085571,-9.067415618346786e-08
1,1,0.6546391844749451,0.7175805568695068,-0.025129374116659164
1,2,0.6241043210029602,0.6626275181770325,-0.0443924181163311
1,3,0.6387271285057068,0.6108083128929138,-0.06504092365503311
1,4,0.6753749251365662,0.5841155052185059,-0.08444861322641373
1,5,0.650970458984375,0.5286921262741089,-0.03066246211528778
1,6,0.6524792909622192,0.42243996262550354,-0.05997440591454506
1,7,0.661415696144104,0.36193016171455383,-0.07842965424060822
1,8,0.669555127620697,0.3095248341560364,-0.09117305278778076
1,9,0.6901131272315979,0.5461621880531311,-0.03499172627925873
1,10,0.6876585483551025,0.5119214653968811,-0.0806233137845993
1,11,0.6767071485519409,0.5766265392303467,-0.09186830371618271
1,12,0.6711276769638062,0.6164735555648804,-0.0899379551410675
1,13,0.7257559299468994,0.5707680583000183,-0.0424942821264267
1,14,0.7255073189735413,0.5529557466506958,-0.08198703825473785
1,15,0.7067354917526245,0.6116612553596497,-0.07514578849077225
1,16,0.6955941915512085,0.6424551606178284,-0.06066851690411568
1,17,0.7576354146003723,0.6027795672416687,-0.052764929831027985
1,18,0.7600529193878174,0.579829752445221,-0.07457975298166275
1,19,0.7389199137687683,0.6191583275794983,-0.06584271043539047
1,20,0.7243173718452454,0.6433326005935669,-0.05310235172510147
1,0,0.6945629119873047,0.7501544952392578,-1.0003392247881493e-07
1,1,0.6518863439559937,0.7160854935646057,-0.025095665827393532
1,2,0.6222625970840454,0.6589980125427246,-0.04456668347120285
1,3,0.6376011371612549,0.6071911454200745,-0.06547403335571289
1,4,0.674809992313385,0.5826342105865479,-0.08511534333229065
1,5,0.6509996652603149,0.5304946303367615,-0.030844252556562424
1,6,0.6531369090080261,0.42278337478637695,-0.06002405658364296
1,7,0.6631534099578857,0.3617357611656189,-0.07839915156364441
1,8,0.67255699634552,0.3091844618320465,-0.0912528857588768
1,9,0.6897693872451782,0.5488909482955933,-0.03546666353940964
1,10,0.6890792846679688,0.51307612657547,-0.08256672322750092
1,11,0.6776806712150574,0.5804287195205688,-0.09390375763177872
1,12,0.6714763045310974,0.6246157884597778,-0.09154795855283737
1,13,0.7250012159347534,0.5739849209785461,-0.04326243698596954
1,14,0.7256096005439758,0.5533316731452942,-0.08357996493577957
1,15,0.7067493200302124,0.6134299635887146,-0.07636034488677979
1,16,0.6948764324188232,0.6470526456832886,-0.061372060328722
1,17,0.7563527226448059,0.6059125661849976,-0.053835757076740265
1,18,0.7604255676269531,0.5800484418869019,-0.07607533037662506
1,19,0.7390322089195251,0.6189889907836914,-0.06729122996330261
1,20,0.7237211465835571,0.6446191668510437,-0.054600633680820465
1,0,0.693793773651123,0.7497978210449219,-1.016082862292933e-07
1,1,0.6516475677490234,0.7172585129737854,-0.02525809407234192
1,2,0.6216617226600647,0.6587049961090088,-0.044760290533304214
1,3,0.637617826461792,0.6064260601997375,-0.06559517234563828
1,4,0.6751736402511597,0.5828969478607178,-0.08515474200248718
1,5,0.6506417393684387,0.5308910608291626,-0.03145459294319153
1,6,0.6528891921043396,0.4222434163093567,-0.060648057609796524
1,7,0.6629743576049805,0.36072826385498047,-0.07878533750772476
1,8,0.6726172566413879,0.3081820011138916,-0.09145400673151016
1,9,0.6893854141235352,0.5490135550498962,-0.03589732572436333
1,10,0.6887156367301941,0.514237642288208,-0.08320492506027222
1,11,0.6774821281433105,0.5812543034553528,-0.09421684592962265
1,12,0.6712782979011536,0.6254199743270874,-0.09154529869556427
1,13,0.7246009111404419,0.5737374424934387,-0.04349119961261749
1,14,0.7252124547958374,0.5536565780639648,-0.08394942432641983
1,15,0.7066019177436829,0.613386869430542,-0.07628142088651657
1,16,0.6947215795516968,0.6466520428657532,-0.060987457633018494
1,17,0.7560899257659912,0.6053205132484436,-0.05386951565742493
1,18,0.7597907185554504,0.5801258087158203,-0.07631839066743851
1,19,0.7385702729225159,0.6194518208503723,-0.06732197850942612
1,20,0.7233309149742126,0.6449984312057495,-0.054439157247543335
1,0,0.6892736554145813,0.7522438764572144,-1.2003300753349322e-07
1,1,0.6469638347625732,0.7174624800682068,-0.02215636894106865
1,2,0.6169692277908325,0.6596661806106567,-0.04032785817980766
1,3,0.62958163022995,0.6061331629753113,-0.06031445041298866
1,4,0.666339635848999,0.5820410847663879,-0.07927325367927551
1,5,0.6491476893424988,0.531258225440979,-0.028845785185694695
1,6,0.6528807282447815,0.423362672328949,-0.05869920551776886
1,7,0.6634160876274109,0.361686646938324,-0.07791827619075775
1,8,0.6725356578826904,0.3094579577445984,-0.09115162491798401
1,9,0.687283456325531,0.5498350858688354,-0.03428572043776512
1,10,0.6818490624427795,0.5132570862770081,-0.08040349185466766
